50.	10.73030463946434	52.29428092472962	-55.79258083230929
50.1	11.021039065390626	51.90240586854748	-55.764220445491624
50.2	11.318075929559088	51.51517330143018	-55.73560319209186
50.3	11.613085205768959	51.13313144173134	-55.706716567544525
50.4	11.919794079075785	50.755095808651674	-55.67755819372239
50.5	12.235581012378955	50.38240374627182	-55.648132666697755
50.6	12.55881586073846	50.00984437358857	-55.61842736945318
50.7	12.89787278544944	49.645303779168074	-55.58844908610696
50.8	13.224532380351596	49.285354029636316	-55.558207153225446
50.9	13.569685946878916	48.92984779161564	-55.52769373483406
51.	13.928147051250349	48.57811225157547	-55.496899282944526
51.1	14.289099673935983	48.23204995740967	-55.4658535991172
51.2	14.647192801531723	47.889622895575215	-55.43451239470665
51.3	15.02909829829786	47.549801936012194	-55.40291299129188
51.4	15.422326382738667	47.20730649448005	-55.371039795554765
51.5	15.805123578215177	46.87833271340235	-55.33888421991668
51.6	16.214356672911112	46.550557473931036	-55.306462549345966
51.7	16.625279112405675	46.22629510782615	-55.27376807174728
51.8	17.050719430833517	45.90220471466345	-55.240804699488486
51.9	17.489041432637595	45.5884526252905	-55.20756676004772
52.	17.942929335762663	45.27476788521894	-55.174039335253106
52.1	18.403223462523847	44.96444349737925	-55.14025920461343
52.2	18.87897640644934	44.65922549683291	-55.106204623550944
52.3	19.36732360992213	44.35221615540811	-55.07186841516919
52.4	19.85792359572576	44.05233908377785	-55.03725307728523
52.5	20.376848558440276	43.757041492498345	-55.00237580501923
52.6	20.910188072809426	43.46256874965524	-54.96721344840259
52.7	21.443620813708467	43.17169176210955	-54.93178272728539
52.8	22.006146038190394	42.885097783429856	-54.896074176637455
52.9	22.582453316018512	42.60033550964048	-54.860091448334316
53.	23.17584733433321	42.32053884117004	-54.82383159406415
53.1	23.792435974203215	42.041744666613674	-54.7872990645397
53.2	24.426409407050507	41.76550335479557	-54.75049632754346
53.3	25.074840011621074	41.488952105851446	-54.7134044047854
53.4	25.759286134725485	41.21916176204352	-54.67604508147568
53.5	26.45225192471843	40.95162929111997	-54.638415519176434
53.6	27.174294831370595	40.68788299745166	-54.600499221607116
53.7	27.937104088398964	40.425867485027965	-54.562324344986195
53.8	28.714262388594687	40.166463988219206	-54.52385504027046
53.9	29.520123898662	39.90970028637719	-54.485117291003455
54.	30.348322778815174	39.65481986520813	-54.446102696974926
54.1	31.221407716479373	39.403207710315826	-54.406815000019755
54.2	32.12113881440607	39.15397104072008	-54.36724513108143
54.3	33.051649263967185	38.90768195586939	-54.32740331181802
54.4	34.04034907236543	38.66372362800665	-54.28728162697564
54.5	35.0469233528417	38.42145102923849	-54.24687746146922
54.6	36.09847524176035	38.18209016851662	-54.20620254179203
54.7	37.21055182123966	37.944612492463584	-54.16525454533811
54.8	38.40134805553613	37.70980912057564	-54.12403267925569
54.9	39.59164079925653	37.47821931544063	-54.08252866820626
55.	40.84916582595527	37.2463348696854	-54.04073540945409
55.1	42.198553986716234	37.01936325880895	-53.99868581472781
55.2	43.62296263597225	36.79290436941712	-53.95633119560239
55.3	45.06538628448409	36.56919138474652	-53.91372255538743
55.4	46.638611898557535	36.350944179667046	-53.87083467199595
55.5	48.27649215752175	36.129596986561545	-53.82766315581445
55.6	50.01148572164521	35.90999902521744	-53.78421087365565
55.7	51.84767942543569	35.69805457364537	-53.740485894888735
55.8	53.78566082071157	35.484410233279476	-53.696481784269444
55.9	55.86431773712144	35.268908481221885	-53.65219860831241
56.	58.05894085524539	35.06055171196131	-53.60762926055494
56.1	60.445736269552945	34.849959437469494	-53.5628025684464
56.2	62.9878320704513	34.644106367655894	-53.51767856391669
56.3	65.68876753995924	34.44105638733693	-53.47228727194805
56.4	68.5823530112115	34.23871838702849	-53.42661319869581
56.5	71.7545791934727	34.03962519215902	-53.38065970580554
56.6	75.18644332317517	33.841108224304165	-53.334423406449595
56.7	78.89378337700481	33.644976637733336	-53.28791536408213
56.8	82.95430390666324	33.448721746748696	-53.24112958968013
56.9	87.41532829388848	33.255962938925244	-53.19405970075353
57.	92.31052349387967	33.064278861773154	-53.146721275180084
57.1	97.75733968524537	32.87171128567234	-53.09909636652581
57.2	103.82861791856723	32.68443188920883	-53.05118123210792
57.3	110.54534991389555	32.49917722249332	-53.003009067974546
57.4	118.30300080357044	32.31467153637891	-52.95455255401985
57.5	127.08473778670337	32.13009373028397	-52.90579364075291
57.6	137.08160653743263	31.949964228653634	-52.856788764093075
57.7	148.77865136963675	31.76946783911715	-52.80749248833516
57.8	162.60413048290863	31.58959282814697	-52.757904816325166
57.9	178.92415516690158	31.411252012968067	-52.708046535970645
58.	198.94162374080585	31.236251577965326	-52.657920932142375
58.1	223.5674597178568	31.061703034862674	-52.60749372411428
58.2	255.46186933860173	30.88851151056666	-52.556806702525506
58.3	297.4085275135104	30.719753173230703	-52.5058281573778
58.4	355.8235669809295	30.547234450744202	-52.45457219550263
58.5	443.38564331779446	30.379175858821075	-52.40303365926348
58.6	582.5764972966281	30.211915577193977	-52.351226543908616
58.7	858.40516745217	30.04420085208749	-52.29912703635625
58.8	1609.402811591937	29.880523847115906	-52.24675560641952
